Wall time,Step,Value
1597113770.7500265,13403,1.3547409772872925
1597113771.3728588,13407,0.8516701459884644
1597113786.6003082,13505,1.4466018676757812
1597113793.1323338,13547,0.9425475597381592
1597113801.0570595,13598,1.325250506401062
1597113804.6312923,13621,1.1404974460601807
1597113813.795667,13680,0.8074699640274048
1597113834.1696072,13811,0.8201841115951538
1597113845.64352,13885,1.2285306453704834
1597113876.123105,14081,1.2927656173706055
1597113898.0277607,14222,1.409122347831726
1597113908.298567,14288,1.4309450387954712
1597113909.3911765,14295,0.983272910118103
1597113913.4210658,14321,0.9054043292999268
1597113916.2029219,14339,1.6148021221160889
1597113947.8489757,14398,1.299993872642517
1597113955.613049,14448,1.2989305257797241
1597113984.257225,14633,1.1418596506118774
1597113985.183286,14639,1.174304485321045
1597113989.8420374,14669,1.0738608837127686
1597113991.2597735,14678,1.768446683883667
1597113992.810216,14688,0.8292092680931091
1597114007.1001153,14780,0.9133191704750061
1597114008.497256,14789,1.573533058166504
1597114011.7535462,14810,1.2623721361160278
1597114021.6946774,14874,1.3308643102645874
1597114024.641179,14893,0.7945761680603027
1597114055.3841002,15091,1.123184084892273
1597114069.380953,15181,1.080689787864685
1597114082.7691882,15267,1.4732484817504883
1597114091.7758818,15325,1.5334984064102173
1597114114.8977334,15474,1.203284502029419
1597114115.209047,15476,0.947234570980072
1597114120.1808152,15508,1.0822997093200684
1597114124.9956262,15539,0.9207510352134705
1597114156.4233236,15741,1.4934823513031006
1597114160.1559522,15765,1.2140815258026123
1597114170.112525,15829,1.1403818130493164
1597114195.7654886,15994,0.6074286103248596
1597114211.6343925,16096,1.2962751388549805
1597114214.886919,16117,1.0965710878372192
1597114235.533574,16250,1.131423830986023
1597114246.727777,16322,1.341989278793335
1597114250.148947,16344,1.1101512908935547
1597114259.9377954,16407,1.3281723260879517
1597114275.3209462,16506,0.9437865018844604
1597114305.1754553,16698,1.0019060373306274
1597114322.595592,16810,1.0896369218826294
1597114330.054594,16858,1.0841426849365234
1597114336.5751095,16900,1.35741126537323
1597114362.5396817,17067,1.0075147151947021
1597114367.3673205,17098,0.8241848349571228
1597114411.964542,17240,1.4883676767349243
1597114417.0908847,17273,1.2629560232162476
1597114420.196246,17293,0.7060768008232117
1597114424.0896435,17318,1.1947041749954224
1597114427.520588,17340,1.0162150859832764
1597114443.8431766,17445,1.6487058401107788
1597114459.2508392,17544,1.2194262742996216
1597114461.4324512,17558,0.9654459357261658
1597114465.9370265,17587,1.1165165901184082
1597114467.179811,17595,1.035892128944397
1597114471.68259,17624,1.6007838249206543
1597114487.0794883,17723,1.3427826166152954
1597114522.9550607,17954,1.544234037399292
1597114527.3050992,17982,1.3080514669418335
1597114533.0521085,18019,0.9585208296775818
1597114540.3529565,18066,1.2825833559036255
1597114571.2425866,18265,1.10006582736969
1597114579.628393,18319,1.0930440425872803
1597114600.2885313,18452,0.977737307548523
1597114600.442898,18453,1.6121082305908203
1597114622.2059073,18593,0.9244844317436218
1597114642.0858417,18721,1.244755744934082
1597114661.5051317,18846,0.9481322169303894
1597114679.0214329,18959,1.4296019077301025
1597114693.0398731,19049,1.2237995862960815
1597114703.6192038,19117,0.7615274786949158
1597114711.8649557,19170,1.102689504623413
1597114727.6944292,19272,0.9344868063926697
1597114767.2124412,19526,0.8673979640007019
1597114768.1429117,19532,0.9359691739082336
1597114785.091838,19641,1.0296440124511719
1597114787.2687504,19655,1.1927926540374756
1597114799.2309206,19732,0.8614693880081177
1597114800.1642284,19738,0.9315756559371948
1597114817.0754104,19847,1.0253621339797974
1597114831.3317595,19939,1.3248465061187744
1597114840.1931937,19996,0.9432116746902466
1597114846.4108377,20036,1.2756479978561401
1597114849.2065678,20054,1.2288384437561035
1597114850.1408494,20060,1.1877851486206055
1597114850.605192,20063,1.199488639831543
1597114884.820668,20139,1.0636833906173706
1597114884.9739132,20140,1.4755187034606934
1597114892.2638507,20187,0.5782523155212402
1597114897.0630062,20218,1.2962980270385742
1597114901.2496865,20245,0.8869807124137878
1597114901.7508845,20248,1.2551311254501343
1597114902.5313458,20253,1.405185341835022
1597114913.5227525,20324,1.3516426086425781
1597114922.826015,20384,0.7831170558929443
1597114931.6890619,20441,1.6437656879425049
1597114938.6856647,20486,1.2504067420959473
1597114945.0631099,20527,0.9191930890083313
1597114947.0871317,20540,1.0538991689682007
1597114947.2419863,20541,0.8966478705406189
1597114950.656218,20563,1.0645555257797241
1597114953.1432796,20579,1.4344021081924438
1597114973.6555514,20711,0.8768259882926941
1597114984.3956988,20780,0.9866028428077698
1597114984.8597252,20783,1.0155448913574219
1597114985.016647,20784,1.1962593793869019
1597114992.4712906,20832,1.0907026529312134
1597114996.1801019,20856,0.7981481552124023
1597115031.130598,21081,1.1904209852218628
1597115041.0445344,21145,1.6228241920471191
1597115051.149099,21210,1.712295651435852
1597115054.7240102,21233,1.2516427040100098
1597115067.768471,21317,0.9979133605957031
1597115068.234229,21320,1.7159826755523682
1597115069.017153,21325,1.0015997886657715
1597115079.4232929,21392,1.436073899269104
1597115082.220088,21410,1.145346760749817
1597115093.8591056,21485,1.0244731903076172
1597115099.9206548,21524,0.9835066199302673
1597115124.4933202,21682,1.158005952835083
1597115131.1682367,21725,0.9158701300621033
1597115142.198464,21796,1.0666924715042114
1597115146.2349584,21822,0.9602508544921875
1597115149.4766514,21843,1.1407852172851562
1597115150.4085593,21849,1.3298417329788208
1597115174.949527,22007,1.275088906288147
1597115212.0712914,22246,1.190259337425232
1597115219.37162,22293,1.1497132778167725
1597115225.2739801,22331,1.184705376625061
1597115229.615861,22359,0.923098087310791
1597115247.3185835,22473,1.304650902748108
1597115258.5331254,22545,1.8331074714660645
1597115272.673595,22636,0.9911653995513916
1597115292.863858,22766,0.8095415234565735
1597115304.500794,22841,1.233189582824707
1597115318.4763293,22931,1.321048378944397
1597115373.190558,23139,1.400978922843933
1597115374.7297227,23149,1.5612587928771973
1597115380.0202835,23183,1.231168270111084
1597115381.5632918,23193,1.1170986890792847
1597115385.603154,23219,1.5125657320022583
1597115392.5685647,23264,0.7714514136314392
1597115396.1155348,23287,1.2846195697784424
1597115407.7447746,23362,0.9815577864646912
1597115418.0048923,23428,1.3763165473937988
1597115435.5603578,23541,1.3042449951171875
1597115443.1594098,23590,1.0578124523162842
1597115455.7103245,23671,0.9459154009819031
1597115457.431977,23682,0.9743585586547852
1597115460.522071,23702,0.8519944548606873
1597115497.3113792,23939,1.5873178243637085
1597115519.1679115,24080,1.6042227745056152
1597115525.2278917,24119,0.9492722749710083
1597115529.7297058,24148,0.868664562702179
1597115543.2394161,24235,1.5325711965560913
1597115550.6927724,24283,1.2186825275421143
1597115551.0050857,24285,0.8518914580345154
1597115556.9131184,24323,0.8935453295707703
1597115560.477912,24346,1.5178849697113037
1597115593.4496863,24558,1.036386489868164
1597115603.413529,24622,1.204921841621399
1597115618.6283698,24720,1.4108617305755615
1597115619.866449,24728,1.1961793899536133
1597115646.8862836,24902,1.1329586505889893
1597115652.014435,24935,1.0815150737762451
1597115663.5077243,25009,0.9999691247940063
1597115669.5530765,25048,1.4039074182510376
1597115682.8982618,25134,0.7110862731933594
1597115698.1261077,25232,0.966977596282959
1597115700.1492405,25245,1.1135271787643433
1597115701.5501566,25254,0.908383309841156
1597115713.807975,25333,1.0222853422164917
1597115722.9787972,25392,1.2284870147705078
1597115740.6949081,25506,0.8865964412689209
1597115743.028262,25521,1.420240879058838
1597115755.286045,25600,0.8447105884552002
1597115768.8037238,25687,1.5181946754455566
1597115788.3759797,25813,1.290593147277832
1597115793.7742708,25848,1.6272740364074707
1597115827.7629967,25922,1.2410016059875488
1597115850.2409136,26067,0.9789977669715881
1597115854.1171873,26092,0.8295996785163879
1597115864.034005,26156,1.2392128705978394
1597115866.2036438,26170,1.4666171073913574
1597115885.2765863,26293,1.4396741390228271
1597115886.9913716,26304,1.2416375875473022
1597115902.5086334,26404,0.9233287572860718
1597115912.9120696,26471,1.1693624258041382
1597115943.9277482,26671,1.0573487281799316
1597115963.6322236,26798,0.9814652800559998
1597115963.788725,26799,1.2494512796401978
1597115968.2986226,26828,1.3129290342330933
1597115968.6214151,26830,0.7930735945701599
1597115983.9872496,26929,0.8428192138671875
1597116017.1978033,27143,1.1413331031799316
1597116018.122135,27149,0.8493325114250183
1597116019.060751,27155,1.6922720670700073
1597116019.689168,27159,1.4617606401443481
1597116019.8432746,27160,1.4205396175384521
1597116037.6959467,27275,1.1994874477386475
1597116073.606837,27506,1.2724419832229614
1597116088.8402686,27604,1.1975376605987549
1597116090.3927395,27614,0.9703986048698425
1597116091.479378,27621,1.3216813802719116
1597116094.269389,27639,0.7666732668876648
1597116109.9617515,27740,1.2652583122253418
1597116123.3325844,27826,0.7999586462974548
1597116137.4458826,27917,0.9404587745666504
1597116137.7541199,27919,0.7332302927970886
1597116142.725554,27951,1.1154643297195435
1597116145.515108,27969,1.4072058200836182
1597116189.347622,28252,1.3891019821166992
1597116200.2308943,28322,0.7328252792358398
1597116218.3961964,28439,1.2953530550003052
1597116220.417533,28452,1.3380978107452393
1597116234.6969645,28544,0.88426673412323
1597116239.2015324,28573,1.0590307712554932
1597116245.2563944,28612,1.0461748838424683
1597116323.2844508,28971,1.4687745571136475
1597116327.3121912,28997,1.1255370378494263
1597116330.7188592,29019,1.681125283241272
1597116333.670264,29038,1.4616918563842773
1597116337.5497677,29063,1.5577878952026367
1597116340.0138292,29079,1.134647250175476
1597116359.0713317,29202,1.0181617736816406
1597116368.6738386,29264,1.2409014701843262
1597116400.816827,29472,1.3214013576507568
1597116401.893985,29479,0.9725219011306763
1597116403.2912014,29488,0.8563759922981262
1597116411.0515783,29538,0.8955650329589844
1597116414.7848537,29562,1.687544584274292
1597116419.5908248,29593,1.374671220779419
1597116422.5373912,29612,0.9092198014259338
1597116443.6249025,29748,1.1719176769256592
1597116456.21663,29829,1.0167617797851562
1597116456.3737776,29830,0.7745252847671509
1597116482.9796011,30001,1.2141139507293701
1597116483.7573655,30006,1.4213762283325195
1597116487.799968,30032,1.3002618551254272
1597116494.942338,30078,0.7896052598953247
1597116497.2741983,30093,0.8437749743461609
1597116510.010185,30175,0.9491739273071289
1597116520.6863675,30244,1.0010669231414795
1597116527.0313308,30285,1.1777534484863281
1597116533.6928933,30328,0.6924149990081787
1597116554.1728394,30460,0.7896086573600769
1597116555.878769,30471,1.4445472955703735
1597116577.876081,30613,1.61124849319458
1597116592.4461038,30707,1.0732108354568481
1597116594.619478,30721,1.3590995073318481
1597116597.422128,30739,1.8175894021987915
1597116654.3162718,31106,1.3071765899658203
1597116700.9999511,31407,1.1523314714431763
1597116706.746594,31444,1.0625033378601074
1597116768.2773533,31697,0.7172740697860718
1597116785.648161,31809,0.9626948833465576
1597116795.706882,31874,1.3216750621795654
1597116796.8033638,31881,0.970790445804596
1597116798.038668,31889,1.025214672088623
1597116805.4737594,31937,0.7392454743385315
1597116806.8643968,31946,1.148313283920288
1597116815.994801,32005,1.6974658966064453
1597116818.013764,32018,1.2801742553710938
1597116842.3054435,32175,0.8312954306602478
1597116847.4086902,32208,0.9083988666534424
1597116853.9124777,32250,0.7280070781707764
1597116882.7617433,32436,1.3416372537612915
1597116899.399915,32543,0.8639990091323853
1597116910.1242485,32612,0.9406591653823853
1597116917.2712965,32658,1.5395246744155884
1597116924.8817961,32707,1.407286286354065
1597116933.5686207,32763,1.3678789138793945
1597116954.0028427,32895,0.85198575258255
1597116955.2376432,32903,0.8217735886573792
1597116970.6758685,33003,1.4300072193145752
1597116972.5434532,33015,1.2596319913864136
1597116975.645598,33035,1.3152353763580322
1597116993.9142947,33153,1.3255752325057983
1597116998.095621,33180,1.3988484144210815
1597116998.4056857,33182,1.6152400970458984
1597117012.351691,33272,0.958179235458374
1597117023.2072759,33342,0.9991366267204285
1597117028.4851055,33376,1.1081228256225586
1597117032.831873,33404,1.0593305826187134
1597117053.9196389,33540,0.9902267456054688
1597117068.17116,33632,1.5679961442947388
1597117083.171038,33729,1.3781256675720215
1597117084.564375,33738,1.604587435722351
1597117086.4194686,33750,1.0860909223556519
1597117089.3567467,33769,1.1592895984649658
1597117091.9792042,33786,1.3559273481369019
1597117100.383928,33840,1.3687148094177246
1597117102.2539377,33852,1.0118842124938965
1597117106.1308708,33877,0.8098272085189819
1597117111.867731,33914,1.1211729049682617
1597117128.0015056,34018,0.7402718663215637
1597117130.938337,34037,1.1366539001464844
1597117139.1447394,34090,0.9690201878547668
1597117147.1925752,34142,0.8968414664268494
1597117181.2396405,34363,1.1968157291412354
1597117184.4725027,34384,1.2719625234603882
1597117192.9366808,34439,1.1860084533691406
1597117228.5970814,34526,1.0106050968170166
1597117228.7505605,34527,0.9227953553199768
1597117234.617771,34565,1.120558261871338
1597117240.0220275,34600,0.9175422787666321
1597117268.427708,34784,1.0139294862747192
1597117283.0614386,34879,1.1553963422775269
1597117319.5699134,35116,1.4943631887435913
1597117329.127863,35178,1.5778653621673584
1597117341.059057,35255,1.2575907707214355
1597117353.305538,35334,1.0878132581710815
1597117356.553264,35355,1.1014481782913208
1597117357.7908566,35363,0.769121527671814
1597117360.111767,35378,0.7732219696044922
1597117376.2151437,35482,0.749640941619873
1597117376.5247416,35484,1.057989239692688
1597117390.4465034,35574,0.7146170735359192
1597117421.0527601,35772,0.6933735013008118
1597117422.136203,35779,1.2660279273986816
1597117432.3464377,35845,0.9004032611846924
1597117433.1240494,35850,1.3707020282745361
1597117449.2174737,35954,0.7149787545204163
1597117451.8515112,35971,1.312601089477539
1597117462.2268138,36038,1.1703143119812012
1597117481.8899555,36165,1.1488347053527832
1597117494.5916939,36247,0.8658335208892822
1597117497.0706103,36263,1.0054489374160767
1597117499.0827641,36276,0.7071011066436768
1597117504.5007477,36311,0.8841280937194824
1597117508.525585,36337,1.0580172538757324
1597117544.5430667,36570,1.7857762575149536
1597117553.8056817,36630,0.9618018865585327
1597117558.4391508,36660,1.3512656688690186
1597117561.3820581,36679,0.9261203408241272
1597117575.158871,36768,1.5268901586532593
1597117581.7936883,36811,0.8647961616516113
1597117583.18191,36820,1.3165662288665771
1597117587.9766085,36851,1.1065068244934082
1597117596.770408,36908,0.729781985282898
1597117619.3277886,37054,1.1196502447128296
1597117637.16723,37170,1.671260118484497
1597117642.258892,37203,1.5025444030761719
1597117703.6104014,37456,1.1263930797576904
1597117708.869177,37490,1.7331132888793945
1597117751.2296271,37765,1.0329782962799072
1597117768.5415785,37877,1.1836315393447876
1597117817.4768882,38193,1.2413029670715332
1597117825.9921014,38248,1.173560380935669
1597117828.310941,38263,1.2374154329299927
1597117844.2223082,38366,1.2880595922470093
1597117855.6292403,38440,1.1683237552642822
1597117858.087858,38456,1.3796675205230713
1597117859.7680414,38467,0.9581863880157471
1597117865.0281956,38501,1.0832289457321167
1597117877.4307482,38581,1.0597963333129883
1597117886.8864944,38642,1.1151152849197388
1597117887.0408263,38643,0.6369867324829102
1597117896.0153,38701,1.1332969665527344
1597117899.113399,38721,1.3580585718154907
1597117905.7679443,38764,0.9189915060997009
1597117917.6776478,38841,1.325402855873108
1597117939.4182842,38982,0.6672101616859436
1597117943.1191607,39006,1.1010292768478394
1597117964.1203847,39142,1.0158579349517822
1597117978.9231553,39238,0.9562336206436157
1597117988.0386083,39297,1.6563048362731934
1597117989.7374973,39308,1.02274751663208
1597118033.6806128,39592,1.2471660375595093
1597118050.7656307,39703,0.873691737651825
1597118055.0650187,39731,1.1636595726013184
1597118062.9610124,39782,1.158136010169983
1597118077.9627092,39879,0.6786147952079773
1597118082.7584562,39910,1.5622303485870361
1597118083.5307035,39915,0.9723690748214722
1597118086.1562197,39932,1.0020349025726318
1597118099.9128942,40021,1.4094598293304443
1597118164.8241456,40297,1.488370418548584
1597118194.3735726,40489,1.1942702531814575
1597118196.224776,40501,0.8045363426208496
1597118218.906451,40648,1.1654770374298096
1597118220.43221,40658,1.3588358163833618
1597118221.3658583,40664,1.1053434610366821
1597118221.9829724,40668,1.48505437374115
1597118226.739767,40699,1.4017654657363892
1597118227.0494962,40701,1.085817813873291
1597118229.214442,40715,1.1966400146484375
1597118230.1328366,40721,1.1189229488372803
1597118241.3582275,40794,0.493223637342453
1597118279.4760623,41041,0.5420079827308655
1597118293.0968847,41129,1.2347536087036133
1597118297.119476,41155,1.6462657451629639
1597118311.062465,41245,0.9644595384597778
1597118315.2417872,41272,1.0178089141845703
1597118326.0752132,41342,1.0600098371505737
1597118336.5875134,41410,1.822183609008789
1597118349.2137957,41492,1.1146032810211182
1597118356.6287906,41540,0.6702030897140503
1597118359.1064398,41556,1.426803469657898
1597118393.789817,41781,1.1013157367706299
1597118407.7836373,41872,0.7846919894218445
1597118428.600802,42007,0.6762480139732361
1597118429.685844,42014,1.3398680686950684
1597118448.3580759,42135,0.7563192844390869
1597118452.0457802,42159,1.0410091876983643
1597118455.7131171,42183,0.9398118257522583
1597118465.2922485,42245,0.6685971021652222
1597118479.9968462,42340,1.2609624862670898
1597118497.147202,42451,0.6189551949501038
1597118499.9319794,42469,1.4452790021896362
1597118532.3277433,42679,1.2309181690216064
1597118547.488681,42777,0.9309078454971313
1597118571.4289913,42932,0.7354150414466858
1597118576.5270407,42965,1.0332685708999634
1597118579.1555796,42982,1.2905412912368774
1597118585.162579,43021,1.3691400289535522
1597118646.9704564,43279,0.7339973449707031
1597118677.2356257,43475,0.9270920157432556
1597118683.9852736,43519,0.9431846141815186
1597118689.3975713,43554,1.198392391204834
1597118694.0324128,43584,1.0040602684020996
1597118697.740525,43608,0.7406138777732849
1597118702.6858978,43640,1.0426946878433228
1597118713.7560976,43712,0.5962809920310974
1597118717.9376893,43739,1.0019385814666748
1597118718.5566406,43743,1.0512619018554688
1597118720.8719873,43758,1.4388362169265747
1597118724.8926516,43784,1.0384072065353394
1597118728.2983088,43806,1.0703887939453125
1597118754.6790874,43977,1.2182176113128662
1597118755.2991154,43981,1.440484642982483
1597118757.312081,43994,1.5166711807250977
1597118769.7013211,44074,1.2236124277114868
1597118770.3196807,44078,0.869684100151062
1597118775.890029,44114,1.1796663999557495
1597118789.357524,44201,0.9873713254928589
1597118790.4386048,44208,1.5308973789215088
1597118797.2441168,44252,0.9401599168777466
1597118805.4356675,44305,0.883366584777832
1597118811.4599545,44344,0.871605396270752
1597118820.857063,44405,1.234006643295288
1597118835.7865512,44502,1.0036793947219849
1597118841.6641388,44540,0.9744834303855896
1597118848.7867603,44586,1.0929237604141235
1597118848.9414375,44587,1.8096472024917603
1597118858.0737417,44646,1.305181860923767
1597118871.0662131,44730,0.7969767451286316
1597118882.3150523,44803,1.0098038911819458
1597118884.4672408,44817,0.953690230846405
1597118907.238745,44965,1.4609978199005127
1597118911.8608859,44995,1.6069577932357788
1597118920.9597876,45054,1.533652424812317
1597118928.836823,45105,1.340396761894226
1597118960.5908868,45311,0.9089764356613159
1597118961.9798448,45320,0.7780513763427734
1597118970.1459942,45373,0.9107832908630371
1597118990.9332442,45508,1.0718095302581787
1597118996.4800873,45544,1.3507452011108398
1597119014.222713,45659,0.9885189533233643
1597119031.699605,45772,1.2803318500518799
1597119042.1887639,45840,1.0017120838165283
1597119047.5833678,45875,0.6769180297851562
1597119092.9133992,46025,0.7630925178527832
1597119094.3142037,46034,0.8460273146629333
1597119098.4762225,46061,0.8204962611198425
1597119103.089541,46091,1.1674342155456543
1597119108.2988498,46125,0.6260620355606079
1597119115.2334447,46170,1.3986960649490356
1597119120.8011098,46206,1.0232765674591064
1597119138.2373273,46319,0.7912886142730713
1597119140.712976,46335,0.9721358418464661
